#,admin4Pcode,admin4Name_eng,admin4Name_ukr,admin4ClassType,admin4PoliticalType,admin3Pcode,admin3Name_eng,admin3Name_ukr,admin3Name_rus,admin3PoliticalType,admin2Pcode,admin2Name_eng,admin2Name_ukr,admin2Name_rus,admin2ClassType,admin2PoliticalType,admin1Pcode,admin1Name_eng,admin1Name_ukr,admin1Name_rus,admin1ClassType,Population,Population_source,X Longitude,Y Latitude,IDP location Cluster,IDP estimation
3077,UA0508003001,Vendychany,Вендичани,селища міського типу (СМТ),центр селищної ОТГ,UA0508003,Vendychanska,Вендичанська,Вендичанская,селищна ОТГ,UA0508,Mohyliv-Podilskyi,Могилів-Подільський,Могилев-Подольский,район,,UA05,Vinnytska,Вінницька,Винницкая,область,3970,Census 2001,27.7949169,48.60956074,1,3970
3107,UA0706033004,Verbivka,Вербівка,сільські населені пункти (СНП),,UA0706033,Rivnenska,Рівненська,Ровенская,сільська ОТГ,UA0706,Kovelskyi,Ковельський,Ковельский,район,,UA07,Volynska,Волинська,Волынская,область,88,Census 2001,23.7479293,51.34387028,1,88
3146,UA4614011010,Verbliany,Вербляни,сільські населені пункти (СНП),,UA4614011,Yavorivska,Яворівська,Яворовская,міська ОТГ,UA4614,Yavorivskyi,Яворівський,Яворовский,район,,UA46,Lvivska,Львівська,Львовская,область,615,Census 2001,23.42152389,50.04651111,1,615
3156,UA2102009002,Verbove,Вербове,сільські населені пункти (СНП),,UA2102009,Vylotska,Вилоцька,Вилокская,селищна ОТГ,UA2102,Berehivskyi,Берегівський,Береговский,район,,UA21,Zakarpatska,Закарпатська,Закарпатская,область,22,Census 2001,22.91275056,48.11933039,1,22
3161,UA4612001004,Verbove,Вербове,сільські населені пункти (СНП),,UA4612001,Belzka,Белзька,Белзская,міська ОТГ,UA4612,Chervonohradskyi,Червоноградський,Червоноградский,район,,UA46,Lvivska,Львівська,Львовская,область,149,Census 2001,24.08036845,50.44236231,1,149
3170,UA2102009003,Verbovets,Вербовець,сільські населені пункти (СНП),,UA2102009,Vylotska,Вилоцька,Вилокская,селищна ОТГ,UA2102,Berehivskyi,Берегівський,Береговский,район,,UA21,Zakarpatska,Закарпатська,Закарпатская,область,1206,Census 2001,22.90373816,48.16905151,1,1206
3248,UA2102005003,Verkhni Remety,Верхні Ремети,сільські населені пункти (СНП),,UA2102005,Velykoberezka,Великоберезька,Великобережская,сільська ОТГ,UA2102,Berehivskyi,Берегівський,Береговский,район,,UA21,Zakarpatska,Закарпатська,Закарпатская,область,489,Census 2001,22.85957559,48.26758849,1,489
3250,UA7306055003,Verkhni Synivtsi,Верхні Синівці,сільські населені пункти (СНП),,UA7306055,Tereblechenska,Тереблеченська,Тереблеченская,сільська ОТГ,UA7306,Cnernivetskyi,Чернівецький,Черновицкий,район,,UA73,Chernivetska,Чернівецька,Черновицкая,область,475,Census 2001,26.11345325,48.0154786,1,475
3326,UA2110015004,Verkhnia Solotvyna,Верхня Солотвина,сільські населені пункти (СНП),,UA2110015,Serednianska,Середнянська,Среднянская,селищна ОТГ,UA2110,Uzhhorodskyi,Ужгородський,Ужгородский,район,,UA21,Zakarpatska,Закарпатська,Закарпатская,область,308,Census 2001,22.4493227,48.60713387,1,308
3240,UA2106003003,Verkhnie Vodiane,Верхнє Водяне,сільські населені пункти (СНП),,UA2106003,Velykobychkivska,Великобичківська,Великобычковская,селищна ОТГ,UA2106,Rakhivskyi,Рахівський,Раховский,район,,UA21,Zakarpatska,Закарпатська,Закарпатская,область,5219,Census 2001,23.9863192,48.00753206,1,5219
3254,UA0702019005,Verkhniv,Верхнів,сільські населені пункти (СНП),,UA0702019,Poromivska,Поромівська,Поромовская,сільська ОТГ,UA0702,Volodymyr-Volynskyi,Володимир-Волинський,Владимир-Волынский,район,,UA07,Volynska,Волинська,Волынская,область,326,Census 2001,24.1628457,50.76180447,1,326
3426,UA5104023002,Vesele,Веселе,сільські населені пункти (СНП),,UA5104023,Starokozatska,Старокозацька,Староказацкая,сільська ОТГ,UA5104,Bilhorod-Dnistrovskyi,Білгород-Дністровський,Белгород-Днестровский,район,,UA51,Odeska,Одеська,Одесская,область,171,Census 2001,30.1067366,46.31750305,1,171
3968,UA4614011013,Viitivshchyna,Війтівщина,сільські населені пункти (СНП),,UA4614011,Yavorivska,Яворівська,Яворовская,міська ОТГ,UA4614,Yavorivskyi,Яворівський,Яворовский,район,,UA46,Lvivska,Львівська,Львовская,область,27,Census 2001,23.48026437,50.17303928,1,27
4169,UA4608005008,Viliunychi,Вілюничі,сільські населені пункти (СНП),,UA4608005,Dobromylska,Добромильська,Добромильская,міська ОТГ,UA4608,Sambirskyi,Самбірський,Самборский,район,,UA46,Lvivska,Львівська,Львовская,область,83,Census 2001,22.85001263,49.69906435,1,83
4154,UA4606039006,Vilshanka,Вільшанка,сільські населені пункти (СНП),,UA4606039,Rava-Ruska,Рава-Руська,Рава-Русская,міська ОТГ,UA4606,Lvivskyi,Львівський,Львовский,район,,UA46,Lvivska,Львівська,Львовская,область,25,Census 2001,23.48425932,50.19521691,1,25
4172,UA2104001003,Vinkove,Вінкове,сільські населені пункти (СНП),,UA2104001,Velykoluchkivska,Великолучківська,Великолучковская,сільська ОТГ,UA2104,Mukachivskyi,Мукачівський,Мукачевский,район,,UA21,Zakarpatska,Закарпатська,Закарпатская,область,76,Census 2001,22.38784989,48.4724447,1,76
4179,UA0502003001,Vinnytsia,Вінниця,міста,"центр району, центр області, місто обласного значення, центр міської ОТГ",UA0502003,Vinnytska,Вінницька,Винницкая,міська ОТГ,UA0502,Vinnytskyi,Вінницький,Винницкий,район,,UA05,Vinnytska,Вінницька,Винницкая,область,371698,Census 2001,28.46894684,49.23120772,2,92925
4230,UA5106003003,Vladychen,Владичень,сільські населені пункти (СНП),,UA5106003,Bolhradska,Болградська,Болградская,міська ОТГ,UA5106,Bolhradskyi,Болградський,Болградский,район,,UA51,Odeska,Одеська,Одесская,область,1263,Census 2001,28.60595351,45.5643249,1,1263
4316,UA2106003004,Vodytsia,Водиця,сільські населені пункти (СНП),,UA2106003,Velykobychkivska,Великобичківська,Великобычковская,селищна ОТГ,UA2106,Rakhivskyi,Рахівський,Раховский,район,,UA21,Zakarpatska,Закарпатська,Закарпатская,область,1878,Census 2001,23.96717121,48.07891118,1,1878
4382,UA0508005004,Voievodchyntsi,Воєводчинці,сільські населені пункти (СНП),,UA0508005,Mohyliv-Podilska,Могилів-Подільська,Могилев-Подольская,міська ОТГ,UA0508,Mohyliv-Podilskyi,Могилів-Подільський,Могилев-Подольский,район,,UA05,Vinnytska,Вінницька,Винницкая,область,722,Census 2001,27.8787245,48.50119913,1,722
4420,UA4612011009,Voislavychi,Войславичі,сільські населені пункти (СНП),,UA4612011,Sokalska,Сокальська,Сокальская,міська ОТГ,UA4612,Chervonohradskyi,Червоноградський,Червоноградский,район,,UA46,Lvivska,Львівська,Львовская,область,652,Census 2001,24.2005435,50.55869166,1,652
4601,UA4614011015,Volia,Воля,сільські населені пункти (СНП),,UA4614011,Yavorivska,Яворівська,Яворовская,міська ОТГ,UA4614,Yavorivskyi,Яворівський,Яворовский,район,,UA46,Lvivska,Львівська,Львовская,область,112,Census 2001,23.41024139,50.12812309,1,112
4607,UA4614011016,Volia Liubynska,Воля Любинська,сільські населені пункти (СНП),,UA4614011,Yavorivska,Яворівська,Яворовская,міська ОТГ,UA4614,Yavorivskyi,Яворівський,Яворовский,район,,UA46,Lvivska,Львівська,Львовская,область,0,Census 2001,23.21662896,49.90288314,1,0
